run,gen,nevals,partN,part,partError,best,bestError
0,77,3871,20,"[93.34896732422692, 38.02613625750972, 86.71286375796674, 35.232839363334165, 81.78221699963602]",3.284163218174019,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,77,3872,21,"[95.11600628702182, 45.25628897355294, 81.67068021951194, 28.660547060638585, 81.08343493157564]",12.037910458219166,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,77,3873,22,"[98.19030585496817, 39.467896766670926, 91.34281143622549, 37.11066461436534, 76.6092581400846]",7.878987384013742,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,77,3874,23,"[89.9513448864638, 39.312520955691745, 88.91409953111534, 26.52968538249487, 82.45153032032134]",3.9063368175815256,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,77,3875,24,"[92.76699439023658, 35.06925715090304, 84.08062370938819, 30.106574529944705, 81.1725340031281]",5.765294989509785,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,77,3876,25,"[96.11491090258897, 35.38586522313722, 87.0010179309824, 29.165363627848013, 82.81364053238052]",8.048052857411808,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,77,3877,26,"[95.72049373781788, 38.937700917561365, 86.7565183428158, 37.90834100455381, 75.77066698051667]",7.552805637568982,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,77,3878,27,"[94.83467475426275, 38.96942770867926, 89.23491544421795, 31.382329451677144, 81.32300941562139]",8.227951989727334,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,77,3879,28,"[94.50034638987921, 39.49138149406154, 87.36016653472805, 30.782840083329198, 81.37709623684748]",5.39403718570626,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,77,3880,29,"[93.64008481635169, 39.52313631214775, 88.55313861641139, 26.736112016469804, 85.5210241746029]",10.400197858808635,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,77,3881,30,"[97.89304944652721, 35.31545016774596, 80.59573559991141, 37.18721202529556, 79.95650365976059]",5.924046565047002,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,77,3882,31,"[95.41335638655228, 40.003225992757436, 91.37811268790688, 30.877669398797426, 83.05852989058846]",3.2450979816302734,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,77,3883,32,"[95.38775322335684, 41.806453305196754, 85.04909961836384, 31.674435283934788, 79.93894594656673]",9.668640913722946,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,77,3884,33,"[91.44982437894384, 40.40334283942121, 84.9926094943489, 27.665633049212342, 81.39714304607212]",8.642753322740782,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,77,3885,34,"[98.6890157733907, 33.79126887183188, 87.1225721026645, 28.544782363607084, 83.14896531407243]",10.196526015192273,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,77,3886,35,"[93.79456891024444, 36.30408751484662, 87.07925234260202, 32.11579484916761, 80.91208197860479]",6.314791168360301,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,77,3887,36,"[97.87940296430718, 36.20109712363737, 91.16753672187592, 32.30287452642247, 84.57724154844175]",12.374314351889831,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,77,3888,37,"[95.37236837798297, 37.444017018355474, 89.77994472603847, 28.783334147670004, 80.5282080029723]",10.713638255776457,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,77,3889,38,"[97.48469491792152, 44.043879993893064, 84.55318325043595, 31.586499583163214, 78.15103983448806]",11.715063655751079,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,77,3890,39,"[93.60329174744234, 43.722670656094174, 83.89613036965717, 30.04620691481899, 85.46577275414025]",8.382147306115018,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,77,3891,40,"[99.3992336375861, 37.70041880185609, 90.52326999380546, 31.931987364209487, 80.71694642325484]",6.0366440628060545,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,77,3892,41,"[96.2386505526938, 32.88740304756693, 84.47120038017098, 30.443751822763808, 86.39044280995923]",7.868433312984083,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,77,3893,42,"[94.28823771918077, 43.71470834855961, 88.5652556551169, 29.837684600949018, 78.97423172258023]",9.774463562629176,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,77,3894,43,"[94.88691628605272, 35.696618903568194, 82.75003829023238, 35.14170851370067, 77.41470110489948]",10.038500352212436,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,77,3895,44,"[102.96084546824348, 39.974487422166995, 89.07236874918442, 36.8372793412288, 78.89749196086571]",4.365621774595409,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,77,3896,45,"[91.68946360690863, 40.551097922398725, 87.151489188497, 27.408029411322325, 81.96799892666172]",7.018994914736556,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,77,3897,46,"[100.22004644632815, 40.11420349900837, 85.55257530735614, 27.743106454692622, 83.67268184161146]",6.190160248335994,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,77,3898,47,"[97.56081566305677, 36.68788442680729, 86.91939012714614, 31.290558567354772, 83.03140884403489]",8.955551102644526,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,77,3899,48,"[96.23493616736312, 37.45576016874027, 84.26255082984555, 33.77747101686371, 78.37139589286528]",8.449515396506728,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,77,3900,49,"[92.76174998653458, 36.926787943816926, 87.06735549507724, 28.4336528702039, 79.44702457874752]",11.11709110196962,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3901,0,"[94.27605731302198, 41.23202611194591, 83.75980280727251, 34.305724123565334, 80.69611661944366]",9.870560884285252,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3902,1,"[96.17288234432519, 38.377495119455645, 87.70672457365329, 31.34443754457176, 85.37447608198993]",11.587176816413903,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3903,2,"[91.67321700156438, 41.76333928752333, 90.53187071657413, 27.217576068244085, 82.40261239671541]",5.280712745660411,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3904,3,"[95.50314726203096, 44.24594996003698, 83.93512428792424, 26.18741976041002, 81.10670905396806]",7.926230880831895,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3905,4,"[99.02753431999861, 41.91831272791824, 84.10326247094181, 35.12943694643804, 84.62185316687335]",4.290197969070741,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3906,5,"[94.82984874792261, 43.65931996177076, 83.64498916920056, 29.79377530049169, 85.2533666064777]",11.105363149314487,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3907,6,"[97.25774596619686, 44.51688708971271, 86.60140887717488, 33.47101377694983, 78.65410358315364]",11.228423384540108,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3908,7,"[97.04224400184302, 38.844959461094206, 87.21353090824965, 33.51497318728394, 82.40767589996163]",8.550338965154742,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3909,8,"[95.5113145522043, 35.47482352658616, 84.71787165258328, 30.766164965664025, 82.85279323818754]",6.219507266588934,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3910,9,"[94.03970775685539, 35.57932905126715, 87.68290667872266, 33.074068571396026, 75.69948125265877]",3.449165167735707,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3911,10,"[90.57219885779409, 41.44611682255877, 90.139635343996, 26.478096087556835, 89.36869842655933]",6.8017697389557465,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3912,11,"[94.22831992910335, 41.09756848116735, 83.22219454933231, 36.54238211521101, 80.34196001940879]",4.206736943628734,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3913,12,"[100.64850209767071, 45.08902436255162, 81.76500503306528, 27.394579097020753, 81.04887180073916]",10.579389174320438,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3914,13,"[98.2217757496628, 41.309635644155925, 82.16950182615297, 36.01825230135714, 82.58255795771362]",9.888690569584627,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3915,14,"[97.64314152349698, 36.424136922972615, 80.6182324336123, 33.375721679101446, 80.14813912138138]",11.421626147736418,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3916,15,"[94.59347681684619, 43.612616560755605, 85.24816991745752, 32.98983459507094, 83.3247083864487]",10.872930552405013,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3917,16,"[93.39977705054027, 41.53478990118123, 86.54506859333345, 33.44147236981308, 81.5716127601538]",4.145234361886766,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3918,17,"[95.96305292136685, 42.91244464307163, 87.6658743677941, 31.807854856547593, 77.74616221227433]",2.587648401645808,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3919,18,"[97.1330748520363, 42.32725252958819, 88.27759832686647, 35.474125040682914, 83.9851323040749]",8.225976090182096,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3920,19,"[93.51258008186224, 47.61941459297051, 83.26486726301286, 29.9471600554058, 84.16882181675278]",11.226135555415865,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3921,20,"[92.54422988606555, 42.75486854091945, 87.55256516334899, 34.115005069878066, 77.9991775702784]",3.284163218174019,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3922,21,"[100.11600628702182, 40.25628897355294, 85.2413377033262, 26.96225193468464, 76.08343493157564]",12.037910458219166,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3923,22,"[103.04099032040497, 34.73309772806898, 87.4321369553039, 32.11066461436534, 79.73830935249391]",7.878987384013742,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3924,23,"[90.21668429734588, 36.487011673899055, 86.32949602726268, 31.52968538249487, 85.26341351791554]",3.9063368175815256,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3925,24,"[95.12470712972157, 37.097026362442584, 83.88707360588042, 33.03312192452487, 79.54308215986173]",5.765294989509785,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3926,25,"[100.74000097869529, 37.38941860821127, 88.61227278299296, 33.413320146303, 80.13405397166441]",8.048052857411808,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3927,26,"[94.32096902141879, 43.937700917561365, 91.7565183428158, 32.90834100455381, 78.6387521829524]",7.552805637568982,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3928,27,"[92.46173365495179, 34.011848419863036, 87.64322762233508, 32.11381890865642, 85.19779512871476]",8.227951989727334,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3929,28,"[90.64087738177355, 36.84696896347524, 91.23837588734486, 26.73196820924311, 86.0621741647718]",5.39403718570626,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3930,29,"[91.89906880079266, 40.52755232456502, 86.56918648674424, 27.137632884726536, 85.77966953114098]",10.400197858808635,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3931,30,"[93.19163371785821, 35.020774984686845, 85.59573559991141, 32.18721202529556, 80.88282401106059]",5.924046565047002,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3932,31,"[97.03824098836448, 40.27061137959312, 92.88443613990711, 29.957234620541843, 81.4214226156253]",3.2450979816302734,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3933,32,"[93.25837355021284, 44.691584055148965, 90.04909961836384, 34.71562387777146, 75.5891335289805]",9.668640913722946,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3934,33,"[93.09039727408648, 41.314811399684295, 82.00411121572155, 31.750823214296, 81.51381770553705]",8.642753322740782,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3935,34,"[95.01170921457145, 38.79126887183188, 83.89684165555768, 30.425562606616705, 82.78940034680465]",10.196526015192273,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3936,35,"[95.35374444220861, 35.27025881122293, 91.33601659891161, 33.739950711419475, 80.13619051225449]",6.314791168360301,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3937,36,"[92.87940296430718, 41.20109712363737, 92.27567033290869, 36.0672433584279, 80.75313911334317]",12.374314351889831,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3938,37,"[96.77584559241798, 39.965135259333884, 90.78558757937289, 28.28535707943024, 79.54980670253124]",10.713638255776457,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3939,38,"[92.50096584690219, 42.39760166434619, 89.34369652040695, 29.22471725653683, 81.2351957203818]",11.715063655751079,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3940,39,"[92.41208604858794, 44.552157393823016, 83.20269640123254, 35.04620691481899, 85.10365169651102]",8.382147306115018,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3941,40,"[101.55618851156757, 42.70041880185609, 89.92773186754003, 27.58869808430979, 82.54000123230735]",6.0366440628060545,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3942,41,"[96.49948884772722, 37.88740304756693, 85.3055965909395, 30.078500634700482, 85.13345920970326]",7.868433312984083,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3943,42,"[91.9430080943834, 44.87918990732364, 86.7547047682529, 34.83768460094902, 82.36012552172356]",9.774463562629176,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3944,43,"[92.17744324618549, 39.89596718512021, 86.24715616276683, 32.92137261291801, 75.94405782023908]",10.038500352212436,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3945,44,"[98.59203847764209, 40.91182995212762, 85.05373177320568, 32.34574775968684, 83.89749196086571]",4.365621774595409,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3946,45,"[96.68946360690863, 43.31717559339245, 88.68434957035524, 25.749991430211605, 76.96799892666172]",7.018994914736556,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3947,46,"[97.84684927433722, 35.43182829835359, 82.63396051223873, 32.577367123574575, 83.08176553710584]",6.190160248335994,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3948,47,"[95.33668572211113, 32.737711917201594, 89.80709288448578, 32.28075323011599, 79.91933376735234]",8.955551102644526,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3949,48,"[93.16549792941564, 37.79353842358963, 84.64186310445986, 28.777471016863707, 83.37139589286528]",8.449515396506728,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,78,3950,49,"[95.64947819271968, 41.550174061924665, 84.40988781269317, 30.614965261811555, 75.63316911055955]",11.11709110196962,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3951,0,"[91.73747514230216, 39.34147208487631, 80.25948855271187, 35.015541504884744, 82.50432609030385]",9.870560884285252,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3952,1,"[92.32426005543957, 35.364657488399246, 87.9674184917843, 36.34443754457176, 82.44319637743583]",11.587176816413903,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3953,2,"[92.48260981295344, 41.49054846026393, 88.54502083153334, 30.127597261040755, 85.06133700861922]",5.280712745660411,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3954,3,"[91.09506792402709, 41.77222387398948, 88.93512428792424, 31.073933850126977, 76.10670905396806]",7.926230880831895,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3955,4,"[98.54821814786818, 42.015568208441714, 89.10326247094181, 38.83219258068873, 85.04635949743259]",4.290197969070741,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3956,5,"[90.59922090626713, 46.552663243276896, 88.64498916920056, 33.18292991444358, 80.2533666064777]",11.105363149314487,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3957,6,"[101.63669834625382, 44.859432847880605, 87.88335161236787, 30.062558785815867, 81.52491281843655]",11.228423384540108,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3958,7,"[92.04224400184302, 37.58997341054515, 84.09609840793544, 34.35412524111456, 79.06786645665045]",8.550338965154742,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3959,8,"[90.5113145522043, 34.580347758127395, 84.07266878741802, 33.82278310960631, 82.64779335841972]",6.219507266588934,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3960,9,"[90.54267334389903, 36.233537900345006, 90.85226846401127, 36.55683485463432, 80.00320187422]",3.449165167735707,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3961,10,"[95.57219885779409, 39.239764104366294, 90.1249201601667, 26.85722856853917, 84.36869842655933]",6.8017697389557465,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3962,11,"[99.22831992910335, 41.44961430424835, 87.11920469017349, 32.419483406489896, 79.48221343365923]",4.206736943628734,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3963,12,"[95.64850209767071, 40.08902436255162, 81.84403651988296, 29.531572088623346, 76.04887180073916]",10.579389174320438,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3964,13,"[98.70811842914948, 45.00680405633447, 87.16950182615297, 35.41174997308295, 84.40587329035392]",9.888690569584627,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3965,14,"[92.64314152349698, 41.05900365811369, 83.25788121818687, 35.93357202267366, 75.15334727036884]",11.421626147736418,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3966,15,"[89.59347681684619, 42.52870082250264, 85.82208151061435, 28.604460917538326, 83.12125440469107]",10.872930552405013,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3967,16,"[97.67615798043526, 41.22087261626714, 81.54506859333345, 32.62776437922541, 81.41589236197368]",4.145234361886766,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3968,17,"[93.95689219173356, 40.49184630103629, 85.83499745634077, 33.51573160551579, 74.25079415010318]",2.587648401645808,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3969,18,"[94.47826636177297, 41.9839605974952, 88.25488620433082, 37.1795382945873, 78.9851323040749]",8.225976090182096,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3970,19,"[94.47161303659217, 42.61941459297051, 83.08048847873557, 34.41118500824647, 82.33880453594273]",11.226135555415865,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3971,20,"[96.56148078124775, 42.77315613656752, 86.81187371464095, 31.00740622101427, 76.53274473261322]",3.284163218174019,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3972,21,"[98.58031655643069, 35.25628897355294, 90.06697210839444, 31.15672890003034, 76.77916323670253]",12.037910458219166,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3973,22,"[104.28282325999835, 35.4776500349448, 82.4321369553039, 27.11066461436534, 84.02949824246204]",7.878987384013742,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3974,23,"[93.6744355742616, 40.76252529470891, 83.39913809993209, 36.494674806038326, 84.36499356040173]",3.9063368175815256,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3975,24,"[97.53397547654934, 41.35179392065876, 88.43263211428528, 33.88264854309445, 78.39936231327788]",5.765294989509785,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3976,25,"[103.06651728904482, 42.38941860821127, 87.084787103823, 34.32608154038524, 77.89165606654463]",8.048052857411808,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3977,26,"[94.31055679295362, 45.58104245728682, 87.92333920109901, 27.90834100455381, 82.99741709199546]",7.552805637568982,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3978,27,"[92.34978149558981, 39.011848419863036, 82.64322762233508, 31.84518685417461, 80.19779512871476]",8.227951989727334,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3979,28,"[90.44279384147065, 37.67517495194778, 86.23837588734486, 31.73196820924311, 81.0621741647718]",5.39403718570626,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3980,29,"[95.41990894756363, 39.764095865597476, 84.49354600002724, 32.137632884726536, 80.77966953114098]",5.131962152406164,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3981,30,"[91.86497859053243, 40.020774984686845, 90.59573559991141, 27.18721202529556, 81.62181938760172]",5.924046565047002,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3982,31,"[98.34717982683532, 40.448224283042954, 90.20275370183516, 31.085431717190833, 78.83903985583204]",3.2450979816302734,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3983,32,"[95.01363595327433, 44.57250002809436, 86.88186744625602, 31.766606478084025, 77.11224355868106]",9.668640913722946,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3984,33,"[97.22375046769939, 40.04357943386923, 85.89432616991522, 35.66777041526111, 81.23883428322452]",8.642753322740782,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3985,34,"[91.87852125745849, 43.79126887183188, 81.28894137194735, 34.771938964027065, 78.88517988751688]",10.196526015192273,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3986,35,"[95.97364217911124, 40.27025881122293, 91.10079841785216, 33.97009784956038, 79.97526054153357]",6.314791168360301,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
0,79,3987,36,"[91.87450403604635, 44.52772596134832, 87.27567033290869, 31.067243358427902, 76.96284962080563]",12.374314351889831,"[95.35173195549007, 40.175920897950874, 86.54023981222508, 31.739851598369427, 80.45494999469133]",2.587648401645808
